"pano","ons_const_id","constituency_name","country","region","constituency_type","winner_17","con_17","lab_17","ld_17","snp_17","pc_17","ukip_17","green_17","other_17","majority_17","turnout_17","con_vote_17","lab_vote_17","ld_vote_17","snp_vote_17","pc_vote_17","ukip_vote_17","green_vote_17","total_vote_17","rejected_vote_17","electorate_17","seat_change_1517","con_1517","lab_1517","ld_1517","snp_1517","pc_1517","ukip_1517","green_1517","winner_15","con_15","lab_15","ld_15","snp_15","pc_15","ukip_15","green_15","other_15","majority_15","turnout_15","con_vote_15","lab_vote_15","ld_vote_15","snp_vote_15","pc_vote_15","ukip_vote_15","green_vote_15","bnp_vote_15","total_vote_15","rejected_vote_15","electorate_15","seat_change_1015","con_1015","lab_1015","ld_1015","snp_1015","pc_1015","ukip_1015","green_1015","winner_10","con_10","lab_10","ld_10","snp_10","pc_10","ukip_10","green_10","bnp_10","majority_10","turn_10","con_vote_10","lab_vote_10","ld_vote_10","snp_vote_10","pc_vote_10","ukip_vote_10","green_vote_10","bnp_vote_10","total_vote_10","electorate_10","leave_hanretty","remain_hanretty","con_ppc_17","con_ppc_sex_17","lab_ppc_17","lab_ppc_sex_17","ld_ppc_17","ld_ppc_sex_17","snp_ppc_17","snp_ppc_sex_17","pc_ppc_17","pc_ppc_sex_17","ukip_ppc_17","ukip_ppc_sex_17","green_ppc_17","green_ppc_sex_17","con_ppc_15","con_ppc_sex_15","con_ppc_race_15","lab_ppc_15","lab_ppc_sex_15","lab_ppc_race_15","ld_ppc_15","ld_ppc_sex_15","ld_ppc_race_15","snp_ppc_15","snp_ppc_sex_15","snp_ppc_race_15","pc_ppc_15","pc_ppc_sex_15","pc_ppc_race_15","ukip_ppc_15","ukip_ppc_sex_15","ukip_ppc_race_15","green_ppc_15","green_ppc_sex_15","green_ppc_race_15"
493,"E14000963","St Helens South and Whiston","England","North West","Borough","Labour",21.8129561698748,67.8421510418636,3.97269598759596,NA,NA,3.69284876905041,2.67934803161517,NA,46.0291948719888,66.9138114277038,11536,35879,2101,NA,NA,1953,1417,52886,79,79036,NA,5.88841539255392,8.0243937428575,-1.68261322578503,NA,NA,-10.2873566155809,-1.94283929404551,"Labour",15.9245407773209,59.8177572990061,5.65530921338099,NA,NA,13.9802053846313,4.62218732566068,NA,43.8932165216852,62.2709727225939,7707,28950,2737,NA,NA,6766,2237,NA,48397,171,77720,NA,-1.88545922267909,6.94775729900613,-16.574690786619,NA,NA,11.3202053846313,4.62218732566068,"Labour",17.81,52.87,22.23,NA,NA,2.66,NA,4.43,30.6,59.1,8209,24364,10242,NA,NA,1226,NA,2040,46081,77975,56.05374105,43.94625895,"McRandal, Ed","Man","Rimmer, Marie","Woman","Spencer, Brian","Man",NA,NA,NA,NA,"Hitchen, Mark","Man","Northey, Jess","Woman","Keegan, Gillian","Woman","White","Rimmer, Marie Elizabeth","Woman","White","Spencer, Brian Thomas","Man","White",NA,NA,NA,NA,NA,NA,"Beirne, John","Man","White","Chan, James Kim Ming","Man","BME"
494,"E14000964","St Ives","England","South West","County","Conservative",43.1811970483739,14.246671612072,42.5721313395541,NA,NA,NA,NA,NA,0.60906570881974,76.2916077146474,22120,7298,21808,NA,NA,NA,NA,51226,109,67145,NA,4.90706225784563,4.91151678511389,9.40852809398367,NA,NA,-11.83970856102,-6.31520119225037,"Conservative",38.2741347905282,9.33515482695811,33.1636032455705,NA,NA,11.83970856102,6.31520119225037,1.07219738367279,5.11053154495777,73.6800366021046,18491,4510,16022,NA,NA,5720,3051,NA,48312,78,65570,"Conservative gain from Liberal Democrat",-0.70586520947176,1.16515482695811,-9.55639675442954,NA,NA,6.26970856102004,3.46520119225037,"Liberal Democrat",38.98,8.17,42.72,NA,NA,5.57,2.85,NA,3.7,68.6,17900,3751,19619,NA,NA,2560,1308,NA,45921,66944,54.7660454,45.2339546,"Thomas, Derek","Man","Drew, Christopher","Man","George, Andrew","Man",NA,NA,NA,NA,NA,NA,NA,NA,"Thomas, Derek","Man","White","Olivier, Cornelius","Man","White","George, Andrew Henry","Man","White",NA,NA,NA,NA,NA,NA,"Calderwood, Graham David","Man","White","Andrewes, Tim","Man","White"
495,"E14000911","Salford and Eccles","England","North West","Borough","Labour",25.2756252756253,65.4528654528655,2.7006027006027,NA,NA,4.87200487200487,1.6989016989017,1.4210854715202e-14,40.1772401772402,60.9874487704918,12036,31168,1286,NA,NA,2320,809,47619,111,78080,NA,4.88081239566411,16.0688937462475,-1.03024032198115,NA,NA,-13.171960824581,-3.50439919566847,"Labour",20.3948128799612,49.383971706618,3.73084302258385,NA,NA,18.0439656965858,5.20330089457017,3.24310579968101,28.9891588266568,58.2318181206337,8823,21364,1614,NA,NA,7806,2251,NA,43261,201,74291,NA,-0.0651871200388356,9.28397170661797,-22.5891569774161,NA,NA,15.4339656965858,5.20330089457017,"Labour",20.46,40.1,26.32,NA,NA,2.61,NA,6.34,13.8,55,8497,16655,10930,NA,NA,1084,NA,2632,41533,67511,53.59345748,46.40654252,"Sugarman, Jason","Man","Long Bailey, Rebecca","Woman","Reid, John","Man",NA,NA,NA,NA,"Barnes, Christopher","Man","Olsen, Wendy","Woman","Downes, Greg","Man","White","Long Bailey, Rebecca","Woman","White","Briggs, Charlie","Man","White",NA,NA,NA,NA,NA,NA,"Doyle, Paul Frank","Man","White","van Dyke, Emma","Woman","White"
496,"E14000912","Salisbury","England","South West","County","Conservative",58.0593123370411,25.5463225225563,11.2209487722984,NA,NA,2.23406051283975,2.16090487891805,0.778450976346349,32.5129898144848,73.1369697634857,30952,13619,5982,NA,NA,1191,1152,53311,88,72892,NA,2.45927289319931,10.2204177794343,1.16474129769037,NA,NA,-9.898865234128,-3.28628967783178,"Conservative",55.6000394438418,15.325904743122,10.056207474608,NA,NA,12.1329257469678,5.44719455674983,1.43772803471058,40.2741347007198,72.8708574056509,28192,7771,5099,NA,NA,6152,2762,NA,50705,68,69582,NA,6.39003944384183,7.71590474312198,-26.853792525392,NA,NA,9.26292574696775,4.40719455674983,"Conservative",49.21,7.61,36.91,NA,NA,2.87,1.04,1.58,12.3,71.9,23859,3690,17893,NA,NA,1392,506,765,48481,72790,49.90814012,50.09185988,"Glen, John","Man","Corbin, Tom","Man","Sample, Paul","Man",NA,NA,NA,NA,"Palethorpe, Dean","Man","Oubridge, Brig","Man","Glen, John","Man","White","Corbin, Tom","Man","White","Banerji, Reeten","Man","BME",NA,NA,NA,NA,NA,NA,"Martin, Paul St John","Man","White","Craig, Alison","Woman","White"
497,"E14000913","Scarborough and Whitby","England","Yorkshire and The Humber","County","Conservative",48.3676584273226,41.5588019584134,2.68389859065591,NA,NA,3.33406013994331,1.8137128585304,2.24186802513431,6.8088564689092,68.5457682848952,24401,20966,1354,NA,NA,1682,915,50449,74,73599,NA,5.18912515264156,11.3675537127443,-1.83860921218872,NA,NA,-13.7630721837333,-2.76325775250042,"Conservative",43.1785332746811,30.1912482456692,4.52250780284463,NA,NA,17.0971323236767,4.57697061103081,0.433607742097656,12.9872850290119,64.941301301846,20613,14413,2159,NA,NA,8162,2185,NA,47739,186,73511,NA,0.348533274681081,3.86124824566916,-17.9874921971554,NA,NA,14.0871323236767,3.08697061103081,"Conservative",42.83,26.33,22.51,NA,NA,3.01,1.49,2.93,16.5,65.3,21108,12978,11093,NA,NA,1484,734,1445,49282,69591,61.31829001,38.68170999,"Goodwill, Robert","Man","Broadbent, Eric","Man","Lockwood, Robert","Man",NA,NA,NA,NA,"Cross, Sam","Man","Malone, David","Man","Goodwill, Robert","Man","White","McInnes, Ian Alistair","Man","White","Beckett, Michael","Man","White",NA,NA,NA,NA,NA,NA,"Cross, Sam","Man","White","Malone, David Hugh","Man","White"
498,"E14000914","Scunthorpe","England","Yorkshire and The Humber","County","Labour",43.492861051689,52.0272623252575,1.37804089348789,NA,NA,3.10183572956569,NA,-1.4210854715202e-14,8.53440127356848,65.2863035499691,17485,20916,554,NA,NA,1247,NA,40202,72,61578,NA,10.3075114401462,10.3581142242315,-0.706363968318779,NA,NA,-14.0308894267647,-2.40112612002924,"Labour",33.1853496115427,41.669148101026,2.08440486180666,NA,NA,17.1327251563304,2.40112612002924,3.52724614926504,8.48379848948323,57.6977743069114,12259,15393,770,NA,NA,6329,887,NA,36941,133,64025,NA,0.535349611542735,2.13914810102596,-16.2055951381933,NA,NA,12.5827251563304,1.33112612002924,"Labour",32.65,39.53,18.29,NA,NA,4.55,1.07,3.91,6.9,58.7,12091,14640,6774,NA,NA,1686,396,1447,37034,68186,68.67554724,31.32445276,"Mumby-Croft, Holly","Woman","Dakin, Nic","Man","Downes, Ryk","Man",NA,NA,NA,NA,"Talliss, Andy","Man",NA,NA,"Gideon, Jo","Woman","White","Dakin, Nic","Man","White","Dodd, Simon James","Man","White",NA,NA,NA,NA,NA,NA,"Howd, Stephen","Man","White","Dwyer, Martin John","Man","White"
499,"E14000915","Sedgefield","England","North East","County","Labour",38.8136856531461,53.3817412420957,1.91627996441538,NA,NA,4.23889783847467,1.64939530186819,NA,14.5680555889495,65.0988433063595,16143,22202,797,NA,NA,1763,686,41591,62,63889,NA,9.28584186763107,6.17903435088788,-1.62230873276408,NA,NA,-12.3588911893175,-1.48367629643742,"Labour",29.527843785515,47.2027068912078,3.53858869717946,NA,NA,16.5977890277921,3.13307159830561,NA,17.6748631056927,61.6065177264337,11432,18275,1370,NA,NA,6426,1213,NA,38716,96,62844,NA,6.04784378551503,2.10270689120777,-16.4314113028205,NA,NA,12.9177890277921,3.13307159830561,"Labour",23.48,45.1,19.97,NA,NA,3.68,NA,5.16,21.6,62.1,9445,18141,8033,NA,NA,1479,NA,2075,40222,69519,59.43575056,40.56424944,"Davison, Dehenna","Woman","Wilson, Phil","Man","Psallidas, Stephen","Man",NA,NA,NA,NA,"Grant, John","Man","Wilson, Melissa","Woman","Wood, Scott","Man","White","Wilson, Phil","Man","White","Glenn, Stephen Patrick","Man","White",NA,NA,NA,NA,NA,NA,"Leathley, John Paul","Man","White","Robinson, Greg William","Man","White"
500,"E14000916","Sefton Central","England","North West","County","Labour",33.0497897425066,63.03884483189,2.65174062481998,NA,NA,NA,1.25962480078343,NA,29.9890550893834,75.4560338457526,17212,32830,1381,NA,NA,NA,656,52079,128,69019,NA,3.44411054379582,9.26801192354462,-1.60357852411619,NA,NA,-9.95287733828359,-1.15566660494065,"Labour",29.6056791987108,53.7708329083454,4.25531914893617,NA,NA,9.95287733828359,2.41529140572408,NA,24.1651537096346,72.3621280113368,14513,26359,2086,NA,NA,4879,1184,NA,49021,200,67744,NA,-4.32432080128925,11.8708329083454,-15.6646808510638,NA,NA,5.71287733828359,2.41529140572408,"Labour",33.93,41.9,19.92,NA,NA,4.24,NA,NA,8,71.8,16445,20307,9656,NA,NA,2055,NA,NA,48463,69378,44.08858731,55.91141269,"Marsden, Jade","Woman","Esterson, Bill","Man","Lewis, Daniel","Man",NA,NA,NA,NA,NA,NA,"Carter, Mike","Man","Allen, Valerie Margaret","Woman","White","Esterson, Bill","Man","White","Keaveney, Paula Clare","Woman","White",NA,NA,NA,NA,NA,NA,"Power, Tim","Man","White","Melia, Lindsay Rebecca","Woman","White"
501,"E14000917","Selby and Ainsty","England","Yorkshire and The Humber","County","Conservative",58.7078250945146,34.1482987374278,4.08909337327912,NA,NA,3.05478279477851,NA,-1.4210854715202e-14,24.5595263570868,73.8639057930925,32921,19149,2293,NA,NA,1713,NA,56076,145,75918,NA,6.20233308633339,7.3169980783868,0.453005198140874,NA,NA,-10.9384752917301,-2.77441102946746,"Conservative",52.5054920081812,26.831300659041,3.63608817513825,NA,NA,13.9932580865086,2.77441102946746,0.25945004166351,25.6741913491402,69.4040640361715,27725,14168,1920,NA,NA,7389,1465,NA,52804,172,76082,NA,3.0854920081812,1.12130065904098,-14.1139118248618,NA,NA,10.8332580865086,2.77441102946746,"Conservative",49.42,25.71,17.75,NA,NA,3.16,NA,2.66,23.7,71.1,25562,13297,9180,NA,NA,1635,NA,1377,51728,65869,57.6526008,42.3473992,"Adams, Nigel","Man","Bowgett, David","Man","Delhoy, Callum","Man",NA,NA,NA,NA,"Pycroft, Tony","Man",NA,NA,"Adams, Nigel","Man","White","Hayes, Mark","Man","White","Turner, Nicola Jane","Woman","White",NA,NA,NA,NA,NA,NA,"Heath, Colin","Man","White","Richards, Ian George","Man","White"
502,"E14000918","Sevenoaks","England","South East","County","Conservative",63.7354055214963,20.9438088172127,8.35643719005037,NA,NA,3.69791870045687,3.26642977078371,1.4210854715202e-14,42.7915967042836,71.56850415706,32644,10727,4280,NA,NA,1894,1673,51218,146,71565,NA,6.81456919558461,8.07971177787027,0.501916401605715,NA,NA,-14.1977001647574,-1.1984972103032,"Conservative",56.9208363259117,12.8640970393424,7.85452078844466,NA,NA,17.8956188652143,4.4649269810869,NA,39.0252174606975,69.6573000917202,28531,6448,3937,NA,NA,8970,2238,NA,50124,231,71958,NA,0.100836325911736,-0.375902960657569,-13.5254792115553,NA,NA,14.2856188652143,4.4649269810869,"Conservative",56.82,13.24,21.38,NA,NA,3.61,NA,2.8,35.5,71,28076,6541,10561,NA,NA,1782,NA,1384,49408,67284,54.0405142,45.9594858,"Fallon, Michael","Man","Clark, Christopher","Man","Bullion, Alan","Man",NA,NA,NA,NA,"Cushway, Graham","Man","Dodd, Philip","Man","Fallon, Michael","Man","White","Clark, Christopher Robert","Man","White","Bullion, Alan James","Man","White",NA,NA,NA,NA,NA,NA,"Lindsay, Steve","Man","White","Boleyn, Amelie Elisabeth","Woman","White"
503,"E14000921","Sheffield, Brightside and Hillsborough","England","Yorkshire and The Humber","Borough","Labour",21.6145211368522,67.3346071172677,2.53403391449725,NA,NA,6.31717219966563,1.76021017434918,0.439455457368027,45.7200859804156,59.5217786875924,9050,28193,1061,NA,NA,2645,737,41870,70,70344,NA,10.6116000073488,10.7520789670668,-1.96500485912769,NA,NA,-15.7935311184379,-2.51412632978285,"Labour",11.0029211295034,56.582528150201,4.49903877362495,NA,NA,22.1107033181035,4.27433650413202,1.53047212443512,34.4718248320975,56.5129666732511,4407,22663,1802,NA,NA,8856,1712,NA,40053,149,70874,NA,-0.477078870496593,1.59252815020098,-15.4609612263751,NA,NA,18.0107033181035,4.27433650413202,"Labour",11.48,54.99,19.96,NA,NA,4.1,NA,7.78,35,57.1,4468,21400,7768,NA,NA,1596,NA,3026,38914,71443,59.97367924,40.02632076,"Naughton, Michael","Man","Furniss, Gill","Woman","Clement-Jones, Simon","Man",NA,NA,NA,NA,"Harper, Shane","Man","Gilligan Kubo, Christine","Woman","Dünweber, Elise","Woman","White","Harpham, Harry","Man","White","Harston, Jonathan","Man","White",NA,NA,NA,NA,NA,NA,"Booker, John Charles","Man","White","Gilligan Kubu, Christine","Woman","White"
504,"E14000919","Sheffield Central","England","Yorkshire and The Humber","Borough","Labour",12.9811809428327,70.93802869854,5.14860997973975,NA,NA,2.2140067255676,8.03726215092842,0.680911502391552,57.9568477557073,61.7289840123775,6215,33963,2465,NA,NA,1060,3848,47877,137,77560,NA,1.84994693110606,15.9089385303377,-4.53603901398945,NA,NA,-5.24756482266322,-7.80725825746585,"Labour",11.1312340117266,55.0290901682023,9.6846489937292,NA,NA,7.46157154823082,15.8445204083943,0.848934869716795,39.184569759808,61.0790779994746,4917,24308,4278,NA,NA,3296,6999,NA,44173,199,72321,NA,0.99123401172662,13.6990901682023,-31.2453510062708,NA,NA,5.89157154823082,12.0945204083943,"Labour",10.14,41.33,40.93,NA,NA,1.57,3.75,2.18,0.4,59.6,4206,17138,16973,NA,NA,652,1556,903,41468,67689,31.91197257,68.08802743,"Roe, Stephanie","Woman","Blomfield, Paul","Man","Mohammed, Shaffaq","Man",NA,NA,NA,NA,"Cook, Dominic","Man","Bennett, Natalie","Woman","Roe, Stephanie","Woman","White","Blomfield, Paul Christopher","Man","White","Otten, Joe","Man","White",NA,NA,NA,NA,NA,NA,"Cook, Dominic","Man","White","Creasy, Jillian","Woman","White"
505,"E14000922","Sheffield, Hallam","England","Yorkshire and The Humber","County","Labour",23.7828831988776,38.3742546474921,34.6474921080323,NA,NA,1.6292528937215,1.44335320940021,0.122763942476325,3.72676253945984,77.6257572663535,13561,21881,19756,NA,NA,929,823,57020,89,73455,"Labour gain from Liberal Democrat",10.1854354239636,2.57461152642363,-5.3932425578894,NA,NA,-4.81439448105545,-1.75053298587385,"Liberal Democrat",13.5974477749139,35.7996431210685,40.0407346659217,NA,NA,6.44364737477695,3.19388619527406,0.924640868044916,4.24109154485319,76.6831142624152,7544,19862,22215,NA,NA,3575,1772,NA,55481,121,72351,NA,-9.95255222508607,19.7096431210685,-13.3992653340783,NA,NA,4.10364737477695,1.39388619527406,"Liberal Democrat",23.55,16.09,53.44,NA,NA,2.34,1.8,NA,29.9,73.7,12040,8228,27324,NA,NA,1195,919,NA,51135,75446,34.00606514,65.99393486,"Walker, Ian","Man","O'Mara, Jared","Man","Clegg, Nick","Man",NA,NA,NA,NA,"Thurley, John","Man","Robin, Logan","Man","Walker, Ian Geoffrey","Man","White","Coppard, Oliver James","Man","White","Clegg, Nick","Man","White",NA,NA,NA,NA,NA,NA,"Jenkins, Joe","Man","White","Garbutt, Peter Adrian","Man","White"
506,"E14000923","Sheffield, Heeley","England","Yorkshire and The Humber","Borough","Labour",28.707095373762,59.9737710848822,4.57197123863791,NA,NA,4.4702211368878,2.13222991000769,0.144711255822358,31.2666757111202,65,12696,26524,2022,NA,NA,1977,943,44226,79,68040,NA,12.5541273372324,11.7693380559629,-6.7151292179831,NA,NA,-12.926563490205,-3.97031955726781,"Labour",16.1529680365297,48.2044330289193,11.287100456621,NA,NA,17.3967846270928,6.10254946727549,0.856164383561644,30.8076484018265,61.8807947019868,6792,20269,4746,NA,NA,7315,2566,NA,42048,131,67950,NA,-1.17703196347032,5.61443302891933,-17.102899543379,NA,NA,13.6567846270928,3.68254946727549,"Labour",17.33,42.59,28.39,NA,NA,3.74,2.42,5.53,14.2,62,7081,17409,11602,NA,NA,1530,989,2260,40871,78930,57.16131009,42.83868991,"Gregory, Gordon","Man","Haigh, Louise","Woman","Otten, Joe","Man",NA,NA,NA,NA,"Denby, Howard","Man","Walsh, Declan","Man","Castens, Stephen John","Man","White","Haigh, Louise","Woman","White","Clement-Jones, Simon William","Man","White",NA,NA,NA,NA,NA,NA,"Denby, Howard","Man","White","Wilcox, Rita Louise","Woman","White"
507,"E14000920","Sheffield South East","England","Yorkshire and The Humber","Borough","Labour",31.4753647123589,58.5374805027984,3.28470501880907,NA,NA,6.46848334709606,NA,0.233966418937513,27.0621157904395,63.2330118210167,13722,25520,1432,NA,NA,2820,NA,43596,90,68945,NA,14.102208900916,7.10651012976255,-2.05534535902469,NA,NA,-15.4290817242725,-2.67962096677462,"Labour",17.373155811443,51.4309703730359,5.34005037783375,NA,NA,21.8975650713686,2.67962096677462,1.2786373995442,29.5334053016673,59.193149867939,7242,21439,2226,NA,NA,9128,1117,NA,41685,108,70422,NA,-0.0168441885570374,2.72097037303587,-17.9999496221662,NA,NA,17.3375650713686,2.67962096677462,"Labour",17.39,48.71,23.34,NA,NA,4.56,NA,5.66,25.4,61.5,7202,20169,9664,NA,NA,1889,NA,2345,41408,75855,66.31781806,33.68218194,"Cawrey, Lindsey","Woman","Betts, Clive","Man","Ross, Colin","Man",NA,NA,NA,NA,"Dawson, Dennise","Woman",NA,NA,"Sleat, Matt","Man","White","Betts, Clive James Charles","Man","White","Smith, Gail","Woman","White",NA,NA,NA,NA,NA,NA,"Winstone, Steven Dominic","Man","White","Duckenfield, Linda Shirley","Woman","White"
508,"E14000924","Sherwood","England","East Midlands","County","Conservative",51.5178772205982,41.777228093846,2.08567573645154,NA,NA,3.37493441271269,1.24428453639157,1.4210854715202e-14,9.74064912675212,70.0351724499974,27492,22294,1113,NA,NA,1801,664,53364,98,76196,NA,6.48059764349452,5.90599056968334,-0.0722003138857512,NA,NA,-11.2193296608208,-0.941206015503963,"Conservative",45.0372795771036,35.8712375241627,2.15787605033729,NA,NA,14.5942640735335,2.18549055189554,0.153852222967375,9.16604205294094,69.1188700595782,22833,18186,1094,NA,NA,7399,1108,NA,50698,127,73349,NA,5.79727957710363,-2.93876247583731,-12.7221239496627,NA,NA,11.5542640735335,2.18549055189554,"Conservative",39.24,38.81,14.88,NA,NA,3.04,NA,3.58,0.4,68.9,19211,18997,7283,NA,NA,1490,NA,1754,48954,77232,63.65773924,36.34226076,"Spencer, Mark","Man","Pringle, Mike","Man","Thomas, Becky","Woman",NA,NA,NA,NA,"Bestwick, Stuart","Man","Findley, Mo","Man","Spencer, Mark Steven","Man","White","Mathers, Léonie Frances","Woman","White","Mosley, Daniel Nicholas","Man",NA,NA,NA,NA,NA,NA,NA,"Chadd, Sara","Woman","White","Davies-Bright, Lydia Rowan","Woman","White"
509,"E14000925","Shipley","England","Yorkshire and The Humber","County","Conservative",51.347504447982,42.5807659893248,4.12398164622156,NA,NA,NA,NA,1.94774791647158,8.76673845865718,73.010815910738,27417,22736,2202,NA,NA,NA,NA,53395,138,73133,NA,1.35146155296401,11.6263122676676,0.267782841267261,NA,NA,-8.86193660717819,-5.25701396858059,"Conservative",49.996042895018,30.9544537216572,3.8561988049543,NA,NA,8.86193660717819,5.25701396858059,1.07435400261169,19.0415891733608,71.7274069028156,25269,15645,1949,NA,NA,4479,2657,NA,50542,120,70464,NA,1.43604289501801,2.51445372165724,-16.1538011950457,NA,NA,8.86193660717819,2.26701396858059,"Conservative",48.56,28.44,20.01,NA,NA,NA,2.99,NA,20.1,73,24002,14058,9890,NA,NA,NA,1477,NA,49427,84978,52.21134452,47.78865548,"Davies, Philip","Man","Clapcote, Steve","Man","Jones, Caroline","Woman",NA,NA,NA,NA,NA,NA,NA,NA,"Davies, Philip Andrew","Man","White","Clapcote, Steve","Man","White","Martin, Andrew Philip","Man","White",NA,NA,NA,NA,NA,NA,"Khan, Waqas Ali","Man","BME","Warnes, Kevin Robert","Man","White"
510,"E14000926","Shrewsbury and Atcham","England","West Midlands","County","Conservative",49.9510334518839,38.5650224215247,7.30890160301015,NA,NA,2.34180368709517,1.83323883648609,NA,11.3860110303593,73.6346039497489,29073,22446,4254,NA,NA,1363,1067,58203,109,79043,NA,4.42961095363987,10.7231681462668,-0.579901029055204,NA,NA,-12.0994369324753,-2.32002721652489,"Conservative",45.5214224982441,27.8418542752578,7.88880263206536,NA,NA,14.4412406195704,4.15326605301098,0.153413921851318,17.6795682229862,70.8141361256544,24628,15063,4268,NA,NA,7813,2247,NA,54102,113,76400,NA,1.57142249824405,7.26185427525785,-21.0811973679346,NA,NA,11.3712406195704,3.08326605301098,"Conservative",43.95,20.58,28.97,NA,NA,3.07,1.07,2.2,15,70.3,23313,10915,15369,NA,NA,1627,565,1168,53045,82266,52.92057793,47.07942207,"Kawczynski, Daniel","Man","Davies, Laura","Woman","Fraser, Hannah","Woman",NA,NA,NA,NA,"Higginbottom, Edward","Man","Bullard, Emma","Woman","Kawczynski, Daniel Robert","Man","White","Davies, Laura Louisa","Woman","White","Tinker, Christine Mary","Woman","White",NA,NA,NA,NA,NA,NA,"Evans, Suzanne Elizabeth","Woman","White","Bullard, Emma Catherine Mary","Woman","White"
511,"E14000849","North Shropshire","England","West Midlands","County","Conservative",60.508282523067,31.092285832479,5.30225363765535,NA,NA,NA,3.09717800679868,NA,29.415996690588,69.037064630285,33642,17287,2948,NA,NA,NA,1722,55599,146,80535,NA,9.07313520410095,11.0306572398554,-0.685610855525557,NA,NA,-17.6174081752991,-1.8007734131317,"Conservative",51.435147318966,20.0616285926236,5.98786449318091,NA,NA,17.6174081752991,4.89795141993038,NA,31.3735187263424,66.667934768825,27041,10547,3148,NA,NA,9262,2575,NA,52573,116,78858,NA,-0.0248526810339911,1.93162859262359,-14.9621355068191,NA,NA,12.9274081752991,3.33795141993038,"Conservative",51.46,18.13,20.95,NA,NA,4.69,1.56,3.21,30.5,65.7,26692,9406,10864,NA,NA,2432,808,1667,51869,76288,59.84811855,40.15188145,"Paterson, Owen","Man","Currie, Graeme","Man","Thornhill, Tom","Man",NA,NA,NA,NA,NA,NA,"Kerr, Duncan","Man","Paterson, Owen William","Man","White","Currie, Graeme Roger","Man","White","Thornhill, Tom","Man","White",NA,NA,NA,NA,NA,NA,"Allen, Andrea Christabel","Woman","White","Kerr, Duncan","Man","White"
